"site","species","latitude","longitude","month","monthnum","year","precipitation"
"HL","TE",51.404239,10.655329,"jun","06","1881",58
"HL","SA",51.404239,10.655329,"jun","06","1881",58
"HL","ES",51.404239,10.655329,"jun","06","1881",58
"HK","ES",51.883832,11.32081,"jun","06","1881",56
"HK","TE",51.883832,11.32081,"jun","06","1881",56
"HK","SA",51.883832,11.32081,"jun","06","1881",56
"HK","HB",51.883832,11.32081,"jun","06","1881",56
"HK","WL",51.883832,11.32081,"jun","06","1881",56
"ZR","ES",51.434345,11.532753,"jun","06","1881",79
"ZR","WL",51.434345,11.532753,"jun","06","1881",79
"ZR","TE",51.425929,11.519468,"jun","06","1881",83
"ZR","HB",51.425929,11.519468,"jun","06","1881",83
"GW","TE",51.190417,11.750763,"jun","06","1881",88
"GW","ES",51.190417,11.750763,"jun","06","1881",88
"GW","HB",51.190417,11.750763,"jun","06","1881",88
"GW","WL",51.190417,11.750763,"jun","06","1881",88
"HA","ES",51.500328,11.926774,"jun","06","1881",80
"HA","TE",51.487351,11.867109,"jun","06","1881",79
"HA","WL",51.487351,11.867109,"jun","06","1881",79
"HA","HB",51.500328,11.926774,"jun","06","1881",80
"HA","SA",51.491306,11.891522,"jun","06","1881",79
"RH","WL",51.599195,10.009212,"jun","06","1882",118
"RH","ES",51.591288,10.007933,"jun","06","1882",130
"RH","SA",51.591288,10.007933,"jun","06","1882",130
"HR","TE",51.594201,10.078726,"jun","06","1882",123
"HR","HB",51.594201,10.078726,"jun","06","1882",123
"KB","SA",51.541803,9.80909,"jun","06","1882",121
"KB","ES",51.541803,9.80909,"jun","06","1882",121
"KB","HB",51.541803,9.80909,"jun","06","1882",121
"LB","TE",51.978579,10.435671,"jun","06","1882",119
"LB","SA",51.979376,10.430706,"jun","06","1882",118
"LB","ES",51.979376,10.430706,"jun","06","1882",118
"LB","HB",52.021368,10.416407,"jun","06","1882",98
"HL","HB",51.404239,10.655329,"jun","06","1882",110
"HL","TE",51.404239,10.655329,"jun","06","1882",110
"HL","SA",51.404239,10.655329,"jun","06","1882",110
"HL","ES",51.404239,10.655329,"jun","06","1882",110
"HK","ES",51.883832,11.32081,"jun","06","1882",81
"HK","TE",51.883832,11.32081,"jun","06","1882",81
"HK","SA",51.883832,11.32081,"jun","06","1882",81
"HK","HB",51.883832,11.32081,"jun","06","1882",81
"HK","WL",51.883832,11.32081,"jun","06","1882",81
"ZR","ES",51.434345,11.532753,"jun","06","1882",84
"ZR","WL",51.434345,11.532753,"jun","06","1882",84
"ZR","TE",51.425929,11.519468,"jun","06","1882",85
"ZR","HB",51.425929,11.519468,"jun","06","1882",85
"GW","TE",51.190417,11.750763,"jun","06","1882",88
"GW","ES",51.190417,11.750763,"jun","06","1882",88
"GW","HB",51.190417,11.750763,"jun","06","1882",88
"GW","WL",51.190417,11.750763,"jun","06","1882",88
"HA","ES",51.500328,11.926774,"jun","06","1882",83
"HA","TE",51.487351,11.867109,"jun","06","1882",82
"HA","WL",51.487351,11.867109,"jun","06","1882",82
"HA","HB",51.500328,11.926774,"jun","06","1882",83
"HA","SA",51.491306,11.891522,"jun","06","1882",83
"RH","WL",51.599195,10.009212,"jun","06","1883",36
"RH","ES",51.591288,10.007933,"jun","06","1883",40
"RH","SA",51.591288,10.007933,"jun","06","1883",40
"HR","TE",51.594201,10.078726,"jun","06","1883",36
"HR","HB",51.594201,10.078726,"jun","06","1883",36
"KB","SA",51.541803,9.80909,"jun","06","1883",37
"KB","ES",51.541803,9.80909,"jun","06","1883",37
"KB","HB",51.541803,9.80909,"jun","06","1883",37
"LB","TE",51.978579,10.435671,"jun","06","1883",40
"LB","SA",51.979376,10.430706,"jun","06","1883",41
"LB","ES",51.979376,10.430706,"jun","06","1883",41
"LB","HB",52.021368,10.416407,"jun","06","1883",39
"HL","HB",51.404239,10.655329,"jun","06","1883",38
"HL","TE",51.404239,10.655329,"jun","06","1883",38
"HL","SA",51.404239,10.655329,"jun","06","1883",38
"HL","ES",51.404239,10.655329,"jun","06","1883",38
"HK","ES",51.883832,11.32081,"jun","06","1883",30
"HK","TE",51.883832,11.32081,"jun","06","1883",30
"HK","SA",51.883832,11.32081,"jun","06","1883",30
"HK","HB",51.883832,11.32081,"jun","06","1883",30
"HK","WL",51.883832,11.32081,"jun","06","1883",30
"ZR","ES",51.434345,11.532753,"jun","06","1883",31
"ZR","WL",51.434345,11.532753,"jun","06","1883",31
"ZR","TE",51.425929,11.519468,"jun","06","1883",32
"ZR","HB",51.425929,11.519468,"jun","06","1883",32
"GW","TE",51.190417,11.750763,"jun","06","1883",41
"GW","ES",51.190417,11.750763,"jun","06","1883",41
"GW","HB",51.190417,11.750763,"jun","06","1883",41
"GW","WL",51.190417,11.750763,"jun","06","1883",41
"HA","ES",51.500328,11.926774,"jun","06","1883",30
"HA","TE",51.487351,11.867109,"jun","06","1883",30
"HA","WL",51.487351,11.867109,"jun","06","1883",30
"HA","HB",51.500328,11.926774,"jun","06","1883",30
"HA","SA",51.491306,11.891522,"jun","06","1883",31
"RH","WL",51.599195,10.009212,"jun","06","1884",79
"RH","ES",51.591288,10.007933,"jun","06","1884",86
"RH","SA",51.591288,10.007933,"jun","06","1884",86
"HR","TE",51.594201,10.078726,"jun","06","1884",85
"HR","HB",51.594201,10.078726,"jun","06","1884",85
"KB","SA",51.541803,9.80909,"jun","06","1884",77
"KB","ES",51.541803,9.80909,"jun","06","1884",77
"KB","HB",51.541803,9.80909,"jun","06","1884",77
"LB","TE",51.978579,10.435671,"jun","06","1884",111
"LB","SA",51.979376,10.430706,"jun","06","1884",112
"LB","ES",51.979376,10.430706,"jun","06","1884",112
"LB","HB",52.021368,10.416407,"jun","06","1884",99
"HL","HB",51.404239,10.655329,"jun","06","1884",85
"HL","TE",51.404239,10.655329,"jun","06","1884",85
"HL","SA",51.404239,10.655329,"jun","06","1884",85
"HL","ES",51.404239,10.655329,"jun","06","1884",85
"HK","ES",51.883832,11.32081,"jun","06","1884",91
"HK","TE",51.883832,11.32081,"jun","06","1884",91
"HK","SA",51.883832,11.32081,"jun","06","1884",91
"HK","HB",51.883832,11.32081,"jun","06","1884",91
"HK","WL",51.883832,11.32081,"jun","06","1884",91
"ZR","ES",51.434345,11.532753,"jun","06","1884",74
"ZR","WL",51.434345,11.532753,"jun","06","1884",74
"ZR","TE",51.425929,11.519468,"jun","06","1884",75
"ZR","HB",51.425929,11.519468,"jun","06","1884",75
"GW","TE",51.190417,11.750763,"jun","06","1884",104
"GW","ES",51.190417,11.750763,"jun","06","1884",104
"GW","HB",51.190417,11.750763,"jun","06","1884",104
"GW","WL",51.190417,11.750763,"jun","06","1884",104
"HA","ES",51.500328,11.926774,"jun","06","1884",78
"HA","TE",51.487351,11.867109,"jun","06","1884",78
"HA","WL",51.487351,11.867109,"jun","06","1884",78
"HA","HB",51.500328,11.926774,"jun","06","1884",78
"HA","SA",51.491306,11.891522,"jun","06","1884",79
"RH","WL",51.599195,10.009212,"jun","06","1885",105
"RH","ES",51.591288,10.007933,"jun","06","1885",117
"RH","SA",51.591288,10.007933,"jun","06","1885",117
"HR","TE",51.594201,10.078726,"jun","06","1885",101
"HR","HB",51.594201,10.078726,"jun","06","1885",101
"KB","SA",51.541803,9.80909,"jun","06","1885",104
"KB","ES",51.541803,9.80909,"jun","06","1885",104
"KB","HB",51.541803,9.80909,"jun","06","1885",104
"LB","TE",51.978579,10.435671,"jun","06","1885",96
"LB","SA",51.979376,10.430706,"jun","06","1885",97
"LB","ES",51.979376,10.430706,"jun","06","1885",97
"LB","HB",52.021368,10.416407,"jun","06","1885",91
"HL","HB",51.404239,10.655329,"jun","06","1885",63
"HL","TE",51.404239,10.655329,"jun","06","1885",63
"HL","SA",51.404239,10.655329,"jun","06","1885",63
"HL","ES",51.404239,10.655329,"jun","06","1885",63
"HK","ES",51.883832,11.32081,"jun","06","1885",49
"HK","TE",51.883832,11.32081,"jun","06","1885",49
"HK","SA",51.883832,11.32081,"jun","06","1885",49
"HK","HB",51.883832,11.32081,"jun","06","1885",49
"HK","WL",51.883832,11.32081,"jun","06","1885",49
"ZR","ES",51.434345,11.532753,"jun","06","1885",40
"ZR","WL",51.434345,11.532753,"jun","06","1885",40
"ZR","TE",51.425929,11.519468,"jun","06","1885",41
"ZR","HB",51.425929,11.519468,"jun","06","1885",41
"GW","TE",51.190417,11.750763,"jun","06","1885",41
"GW","ES",51.190417,11.750763,"jun","06","1885",41
"GW","HB",51.190417,11.750763,"jun","06","1885",41
"GW","WL",51.190417,11.750763,"jun","06","1885",41
"HA","ES",51.500328,11.926774,"jun","06","1885",40
"HA","TE",51.487351,11.867109,"jun","06","1885",40
"HA","WL",51.487351,11.867109,"jun","06","1885",40
"HA","HB",51.500328,11.926774,"jun","06","1885",40
"HA","SA",51.491306,11.891522,"jun","06","1885",40
"RH","WL",51.599195,10.009212,"jun","06","1886",159
"RH","ES",51.591288,10.007933,"jun","06","1886",179
"RH","SA",51.591288,10.007933,"jun","06","1886",179
"HR","TE",51.594201,10.078726,"jun","06","1886",156
"HR","HB",51.594201,10.078726,"jun","06","1886",156
"KB","SA",51.541803,9.80909,"jun","06","1886",156
"KB","ES",51.541803,9.80909,"jun","06","1886",156
"KB","HB",51.541803,9.80909,"jun","06","1886",156
"LB","TE",51.978579,10.435671,"jun","06","1886",119
"LB","SA",51.979376,10.430706,"jun","06","1886",118
"LB","ES",51.979376,10.430706,"jun","06","1886",118
"LB","HB",52.021368,10.416407,"jun","06","1886",98
"HL","HB",51.404239,10.655329,"jun","06","1886",115
"HL","TE",51.404239,10.655329,"jun","06","1886",115
"HL","SA",51.404239,10.655329,"jun","06","1886",115
"HL","ES",51.404239,10.655329,"jun","06","1886",115
"HK","ES",51.883832,11.32081,"jun","06","1886",83
"HK","TE",51.883832,11.32081,"jun","06","1886",83
"HK","SA",51.883832,11.32081,"jun","06","1886",83
"HK","HB",51.883832,11.32081,"jun","06","1886",83
"HK","WL",51.883832,11.32081,"jun","06","1886",83
"ZR","ES",51.434345,11.532753,"jun","06","1886",83
"ZR","WL",51.434345,11.532753,"jun","06","1886",83
"ZR","TE",51.425929,11.519468,"jun","06","1886",86
"ZR","HB",51.425929,11.519468,"jun","06","1886",86
"GW","TE",51.190417,11.750763,"jun","06","1886",69
"GW","ES",51.190417,11.750763,"jun","06","1886",69
"GW","HB",51.190417,11.750763,"jun","06","1886",69
"GW","WL",51.190417,11.750763,"jun","06","1886",69
"HA","ES",51.500328,11.926774,"jun","06","1886",73
"HA","TE",51.487351,11.867109,"jun","06","1886",73
"HA","WL",51.487351,11.867109,"jun","06","1886",73
"HA","HB",51.500328,11.926774,"jun","06","1886",73
"HA","SA",51.491306,11.891522,"jun","06","1886",74
"RH","WL",51.599195,10.009212,"jun","06","1887",24
"RH","ES",51.591288,10.007933,"jun","06","1887",27
"RH","SA",51.591288,10.007933,"jun","06","1887",27
"HR","TE",51.594201,10.078726,"jun","06","1887",26
"HR","HB",51.594201,10.078726,"jun","06","1887",26
"KB","SA",51.541803,9.80909,"jun","06","1887",22
"KB","ES",51.541803,9.80909,"jun","06","1887",22
"KB","HB",51.541803,9.80909,"jun","06","1887",22
"LB","TE",51.978579,10.435671,"jun","06","1887",29
"LB","SA",51.979376,10.430706,"jun","06","1887",30
"LB","ES",51.979376,10.430706,"jun","06","1887",30
"LB","HB",52.021368,10.416407,"jun","06","1887",27
"HL","HB",51.404239,10.655329,"jun","06","1887",25
"HL","TE",51.404239,10.655329,"jun","06","1887",25
"HL","SA",51.404239,10.655329,"jun","06","1887",25
"HL","ES",51.404239,10.655329,"jun","06","1887",25
"HK","ES",51.883832,11.32081,"jun","06","1887",25
"HK","TE",51.883832,11.32081,"jun","06","1887",25
"HK","SA",51.883832,11.32081,"jun","06","1887",25
"HK","HB",51.883832,11.32081,"jun","06","1887",25
"HK","WL",51.883832,11.32081,"jun","06","1887",25
"ZR","ES",51.434345,11.532753,"jun","06","1887",20
"ZR","WL",51.434345,11.532753,"jun","06","1887",20
"ZR","TE",51.425929,11.519468,"jun","06","1887",21
"ZR","HB",51.425929,11.519468,"jun","06","1887",21
"GW","TE",51.190417,11.750763,"jun","06","1887",33
"GW","ES",51.190417,11.750763,"jun","06","1887",33
"GW","HB",51.190417,11.750763,"jun","06","1887",33
"GW","WL",51.190417,11.750763,"jun","06","1887",33
"HA","ES",51.500328,11.926774,"jun","06","1887",31
"HA","TE",51.487351,11.867109,"jun","06","1887",30
"HA","WL",51.487351,11.867109,"jun","06","1887",30
"HA","HB",51.500328,11.926774,"jun","06","1887",31
"HA","SA",51.491306,11.891522,"jun","06","1887",31
"RH","WL",51.599195,10.009212,"jun","06","1888",58
"RH","ES",51.591288,10.007933,"jun","06","1888",64
"RH","SA",51.591288,10.007933,"jun","06","1888",64
"HR","TE",51.594201,10.078726,"jun","06","1888",64
"HR","HB",51.594201,10.078726,"jun","06","1888",64
"KB","SA",51.541803,9.80909,"jun","06","1888",63
"KB","ES",51.541803,9.80909,"jun","06","1888",63
"KB","HB",51.541803,9.80909,"jun","06","1888",63
"LB","TE",51.978579,10.435671,"jun","06","1888",66
"LB","SA",51.979376,10.430706,"jun","06","1888",66
"LB","ES",51.979376,10.430706,"jun","06","1888",66
"LB","HB",52.021368,10.416407,"jun","06","1888",55
"HL","HB",51.404239,10.655329,"jun","06","1888",67
"HL","TE",51.404239,10.655329,"jun","06","1888",67
"HL","SA",51.404239,10.655329,"jun","06","1888",67
"HL","ES",51.404239,10.655329,"jun","06","1888",67
"HK","ES",51.883832,11.32081,"jun","06","1888",51
"HK","TE",51.883832,11.32081,"jun","06","1888",51
"HK","SA",51.883832,11.32081,"jun","06","1888",51
"HK","HB",51.883832,11.32081,"jun","06","1888",51
"HK","WL",51.883832,11.32081,"jun","06","1888",51
"ZR","ES",51.434345,11.532753,"jun","06","1888",57
"ZR","WL",51.434345,11.532753,"jun","06","1888",57
"ZR","TE",51.425929,11.519468,"jun","06","1888",58
"ZR","HB",51.425929,11.519468,"jun","06","1888",58
"GW","TE",51.190417,11.750763,"jun","06","1888",77
"GW","ES",51.190417,11.750763,"jun","06","1888",77
"GW","HB",51.190417,11.750763,"jun","06","1888",77
"GW","WL",51.190417,11.750763,"jun","06","1888",77
"HA","ES",51.500328,11.926774,"jun","06","1888",44
"HA","TE",51.487351,11.867109,"jun","06","1888",45
"HA","WL",51.487351,11.867109,"jun","06","1888",45
"HA","HB",51.500328,11.926774,"jun","06","1888",44
"HA","SA",51.491306,11.891522,"jun","06","1888",45
"RH","WL",51.599195,10.009212,"jun","06","1889",32
"RH","ES",51.591288,10.007933,"jun","06","1889",33
"RH","SA",51.591288,10.007933,"jun","06","1889",33
"HR","TE",51.594201,10.078726,"jun","06","1889",36
"HR","HB",51.594201,10.078726,"jun","06","1889",36
"KB","SA",51.541803,9.80909,"jun","06","1889",36
"KB","ES",51.541803,9.80909,"jun","06","1889",36
"KB","HB",51.541803,9.80909,"jun","06","1889",36
"LB","TE",51.978579,10.435671,"jun","06","1889",54
"LB","SA",51.979376,10.430706,"jun","06","1889",53
"LB","ES",51.979376,10.430706,"jun","06","1889",53
"LB","HB",52.021368,10.416407,"jun","06","1889",41
"HL","HB",51.404239,10.655329,"jun","06","1889",62
"HL","TE",51.404239,10.655329,"jun","06","1889",62
"HL","SA",51.404239,10.655329,"jun","06","1889",62
"HL","ES",51.404239,10.655329,"jun","06","1889",62
"HK","ES",51.883832,11.32081,"jun","06","1889",59
"HK","TE",51.883832,11.32081,"jun","06","1889",59
"HK","SA",51.883832,11.32081,"jun","06","1889",59
"HK","HB",51.883832,11.32081,"jun","06","1889",59
"HK","WL",51.883832,11.32081,"jun","06","1889",59
"ZR","ES",51.434345,11.532753,"jun","06","1889",79
"ZR","WL",51.434345,11.532753,"jun","06","1889",79
"ZR","TE",51.425929,11.519468,"jun","06","1889",78
"ZR","HB",51.425929,11.519468,"jun","06","1889",78
"GW","TE",51.190417,11.750763,"jun","06","1889",36
"GW","ES",51.190417,11.750763,"jun","06","1889",36
"GW","HB",51.190417,11.750763,"jun","06","1889",36
"GW","WL",51.190417,11.750763,"jun","06","1889",36
"HA","ES",51.500328,11.926774,"jun","06","1889",57
"HA","TE",51.487351,11.867109,"jun","06","1889",57
"HA","WL",51.487351,11.867109,"jun","06","1889",57
"HA","HB",51.500328,11.926774,"jun","06","1889",57
"HA","SA",51.491306,11.891522,"jun","06","1889",58
"RH","WL",51.599195,10.009212,"jun","06","1890",65
"RH","ES",51.591288,10.007933,"jun","06","1890",71
"RH","SA",51.591288,10.007933,"jun","06","1890",71
"HR","TE",51.594201,10.078726,"jun","06","1890",73
"HR","HB",51.594201,10.078726,"jun","06","1890",73
"KB","SA",51.541803,9.80909,"jun","06","1890",65
"KB","ES",51.541803,9.80909,"jun","06","1890",65
"KB","HB",51.541803,9.80909,"jun","06","1890",65
"LB","TE",51.978579,10.435671,"jun","06","1890",100
"LB","SA",51.979376,10.430706,"jun","06","1890",102
"LB","ES",51.979376,10.430706,"jun","06","1890",102
"LB","HB",52.021368,10.416407,"jun","06","1890",98
"HL","HB",51.404239,10.655329,"jun","06","1890",78
"HL","TE",51.404239,10.655329,"jun","06","1890",78
"HL","SA",51.404239,10.655329,"jun","06","1890",78
"HL","ES",51.404239,10.655329,"jun","06","1890",78
"HK","ES",51.883832,11.32081,"jun","06","1890",82
"HK","TE",51.883832,11.32081,"jun","06","1890",82
"HK","SA",51.883832,11.32081,"jun","06","1890",82
"HK","HB",51.883832,11.32081,"jun","06","1890",82
"HK","WL",51.883832,11.32081,"jun","06","1890",82
"ZR","ES",51.434345,11.532753,"jun","06","1890",64
"ZR","WL",51.434345,11.532753,"jun","06","1890",64
"ZR","TE",51.425929,11.519468,"jun","06","1890",66
"ZR","HB",51.425929,11.519468,"jun","06","1890",66
"GW","TE",51.190417,11.750763,"jun","06","1890",66
"GW","ES",51.190417,11.750763,"jun","06","1890",66
"GW","HB",51.190417,11.750763,"jun","06","1890",66
"GW","WL",51.190417,11.750763,"jun","06","1890",66
"HA","ES",51.500328,11.926774,"jun","06","1890",68
"HA","TE",51.487351,11.867109,"jun","06","1890",67
"HA","WL",51.487351,11.867109,"jun","06","1890",67
"HA","HB",51.500328,11.926774,"jun","06","1890",68
"HA","SA",51.491306,11.891522,"jun","06","1890",68
"RH","WL",51.599195,10.009212,"jun","06","1891",140
"RH","ES",51.591288,10.007933,"jun","06","1891",149
"RH","SA",51.591288,10.007933,"jun","06","1891",149
"HR","TE",51.594201,10.078726,"jun","06","1891",142
"HR","HB",51.594201,10.078726,"jun","06","1891",142
"KB","SA",51.541803,9.80909,"jun","06","1891",136
"KB","ES",51.541803,9.80909,"jun","06","1891",136
"KB","HB",51.541803,9.80909,"jun","06","1891",136
"LB","TE",51.978579,10.435671,"jun","06","1891",160
"LB","SA",51.979376,10.430706,"jun","06","1891",160
"LB","ES",51.979376,10.430706,"jun","06","1891",160
"LB","HB",52.021368,10.416407,"jun","06","1891",150
"HL","HB",51.404239,10.655329,"jun","06","1891",170
"HL","TE",51.404239,10.655329,"jun","06","1891",170
"HL","SA",51.404239,10.655329,"jun","06","1891",170
"HL","ES",51.404239,10.655329,"jun","06","1891",170
"HK","ES",51.883832,11.32081,"jun","06","1891",129
"HK","TE",51.883832,11.32081,"jun","06","1891",129
"HK","SA",51.883832,11.32081,"jun","06","1891",129
"HK","HB",51.883832,11.32081,"jun","06","1891",129
"HK","WL",51.883832,11.32081,"jun","06","1891",129
"ZR","ES",51.434345,11.532753,"jun","06","1891",146
"ZR","WL",51.434345,11.532753,"jun","06","1891",146
"ZR","TE",51.425929,11.519468,"jun","06","1891",140
"ZR","HB",51.425929,11.519468,"jun","06","1891",140
"GW","TE",51.190417,11.750763,"jun","06","1891",122
"GW","ES",51.190417,11.750763,"jun","06","1891",122
"GW","HB",51.190417,11.750763,"jun","06","1891",122
"GW","WL",51.190417,11.750763,"jun","06","1891",122
"HA","ES",51.500328,11.926774,"jun","06","1891",125
"HA","TE",51.487351,11.867109,"jun","06","1891",123
"HA","WL",51.487351,11.867109,"jun","06","1891",123
"HA","HB",51.500328,11.926774,"jun","06","1891",125
"HA","SA",51.491306,11.891522,"jun","06","1891",122
"RH","WL",51.599195,10.009212,"jun","06","1892",55
"RH","ES",51.591288,10.007933,"jun","06","1892",63
"RH","SA",51.591288,10.007933,"jun","06","1892",63
"HR","TE",51.594201,10.078726,"jun","06","1892",51
"HR","HB",51.594201,10.078726,"jun","06","1892",51
"KB","SA",51.541803,9.80909,"jun","06","1892",63
"KB","ES",51.541803,9.80909,"jun","06","1892",63
"KB","HB",51.541803,9.80909,"jun","06","1892",63
"LB","TE",51.978579,10.435671,"jun","06","1892",67
"LB","SA",51.979376,10.430706,"jun","06","1892",66
"LB","ES",51.979376,10.430706,"jun","06","1892",66
"LB","HB",52.021368,10.416407,"jun","06","1892",53
"HL","HB",51.404239,10.655329,"jun","06","1892",62
"HL","TE",51.404239,10.655329,"jun","06","1892",62
"HL","SA",51.404239,10.655329,"jun","06","1892",62
"HL","ES",51.404239,10.655329,"jun","06","1892",62
"HK","ES",51.883832,11.32081,"jun","06","1892",46
"HK","TE",51.883832,11.32081,"jun","06","1892",46
"HK","SA",51.883832,11.32081,"jun","06","1892",46
"HK","HB",51.883832,11.32081,"jun","06","1892",46
"HK","WL",51.883832,11.32081,"jun","06","1892",46
"ZR","ES",51.434345,11.532753,"jun","06","1892",43
"ZR","WL",51.434345,11.532753,"jun","06","1892",43
"ZR","TE",51.425929,11.519468,"jun","06","1892",45
"ZR","HB",51.425929,11.519468,"jun","06","1892",45
"GW","TE",51.190417,11.750763,"jun","06","1892",44
"GW","ES",51.190417,11.750763,"jun","06","1892",44
"GW","HB",51.190417,11.750763,"jun","06","1892",44
"GW","WL",51.190417,11.750763,"jun","06","1892",44
"HA","ES",51.500328,11.926774,"jun","06","1892",40
"HA","TE",51.487351,11.867109,"jun","06","1892",41
"HA","WL",51.487351,11.867109,"jun","06","1892",41
"HA","HB",51.500328,11.926774,"jun","06","1892",40
"HA","SA",51.491306,11.891522,"jun","06","1892",41
"RH","WL",51.599195,10.009212,"jun","06","1893",39
"RH","ES",51.591288,10.007933,"jun","06","1893",48
"RH","SA",51.591288,10.007933,"jun","06","1893",48
"HR","TE",51.594201,10.078726,"jun","06","1893",41
"HR","HB",51.594201,10.078726,"jun","06","1893",41
"KB","SA",51.541803,9.80909,"jun","06","1893",43
"KB","ES",51.541803,9.80909,"jun","06","1893",43
"KB","HB",51.541803,9.80909,"jun","06","1893",43
"LB","TE",51.978579,10.435671,"jun","06","1893",26
"LB","SA",51.979376,10.430706,"jun","06","1893",26
"LB","ES",51.979376,10.430706,"jun","06","1893",26
"LB","HB",52.021368,10.416407,"jun","06","1893",14
"HL","HB",51.404239,10.655329,"jun","06","1893",37
"HL","TE",51.404239,10.655329,"jun","06","1893",37
"HL","SA",51.404239,10.655329,"jun","06","1893",37
"HL","ES",51.404239,10.655329,"jun","06","1893",37
"HK","ES",51.883832,11.32081,"jun","06","1893",29
"HK","TE",51.883832,11.32081,"jun","06","1893",29
"HK","SA",51.883832,11.32081,"jun","06","1893",29
"HK","HB",51.883832,11.32081,"jun","06","1893",29
"HK","WL",51.883832,11.32081,"jun","06","1893",29
"ZR","ES",51.434345,11.532753,"jun","06","1893",24
"ZR","WL",51.434345,11.532753,"jun","06","1893",24
"ZR","TE",51.425929,11.519468,"jun","06","1893",25
"ZR","HB",51.425929,11.519468,"jun","06","1893",25
"GW","TE",51.190417,11.750763,"jun","06","1893",40
"GW","ES",51.190417,11.750763,"jun","06","1893",40
"GW","HB",51.190417,11.750763,"jun","06","1893",40
"GW","WL",51.190417,11.750763,"jun","06","1893",40
"HA","ES",51.500328,11.926774,"jun","06","1893",27
"HA","TE",51.487351,11.867109,"jun","06","1893",27
"HA","WL",51.487351,11.867109,"jun","06","1893",27
"HA","HB",51.500328,11.926774,"jun","06","1893",27
"HA","SA",51.491306,11.891522,"jun","06","1893",26
"RH","WL",51.599195,10.009212,"jun","06","1894",71
"RH","ES",51.591288,10.007933,"jun","06","1894",79
"RH","SA",51.591288,10.007933,"jun","06","1894",79
"HR","TE",51.594201,10.078726,"jun","06","1894",73
"HR","HB",51.594201,10.078726,"jun","06","1894",73
"KB","SA",51.541803,9.80909,"jun","06","1894",84
"KB","ES",51.541803,9.80909,"jun","06","1894",84
"KB","HB",51.541803,9.80909,"jun","06","1894",84
"LB","TE",51.978579,10.435671,"jun","06","1894",94
"LB","SA",51.979376,10.430706,"jun","06","1894",94
"LB","ES",51.979376,10.430706,"jun","06","1894",94
"LB","HB",52.021368,10.416407,"jun","06","1894",82
"HL","HB",51.404239,10.655329,"jun","06","1894",84
"HL","TE",51.404239,10.655329,"jun","06","1894",84
"HL","SA",51.404239,10.655329,"jun","06","1894",84
"HL","ES",51.404239,10.655329,"jun","06","1894",84
"HK","ES",51.883832,11.32081,"jun","06","1894",56
"HK","TE",51.883832,11.32081,"jun","06","1894",56
"HK","SA",51.883832,11.32081,"jun","06","1894",56
"HK","HB",51.883832,11.32081,"jun","06","1894",56
"HK","WL",51.883832,11.32081,"jun","06","1894",56
"ZR","ES",51.434345,11.532753,"jun","06","1894",56
"ZR","WL",51.434345,11.532753,"jun","06","1894",56
"ZR","TE",51.425929,11.519468,"jun","06","1894",56
"ZR","HB",51.425929,11.519468,"jun","06","1894",56
"GW","TE",51.190417,11.750763,"jun","06","1894",53
"GW","ES",51.190417,11.750763,"jun","06","1894",53
"GW","HB",51.190417,11.750763,"jun","06","1894",53
"GW","WL",51.190417,11.750763,"jun","06","1894",53
"HA","ES",51.500328,11.926774,"jun","06","1894",48
"HA","TE",51.487351,11.867109,"jun","06","1894",50
"HA","WL",51.487351,11.867109,"jun","06","1894",50
"HA","HB",51.500328,11.926774,"jun","06","1894",48
"HA","SA",51.491306,11.891522,"jun","06","1894",49
"RH","WL",51.599195,10.009212,"jun","06","1895",43
"RH","ES",51.591288,10.007933,"jun","06","1895",52
"RH","SA",51.591288,10.007933,"jun","06","1895",52
"HR","TE",51.594201,10.078726,"jun","06","1895",47
"HR","HB",51.594201,10.078726,"jun","06","1895",47
"KB","SA",51.541803,9.80909,"jun","06","1895",41
"KB","ES",51.541803,9.80909,"jun","06","1895",41
"KB","HB",51.541803,9.80909,"jun","06","1895",41
"LB","TE",51.978579,10.435671,"jun","06","1895",55
"LB","SA",51.979376,10.430706,"jun","06","1895",52
"LB","ES",51.979376,10.430706,"jun","06","1895",52
"LB","HB",52.021368,10.416407,"jun","06","1895",36
"HL","HB",51.404239,10.655329,"jun","06","1895",59
"HL","TE",51.404239,10.655329,"jun","06","1895",59
"HL","SA",51.404239,10.655329,"jun","06","1895",59
"HL","ES",51.404239,10.655329,"jun","06","1895",59
"HK","ES",51.883832,11.32081,"jun","06","1895",54
"HK","TE",51.883832,11.32081,"jun","06","1895",54
"HK","SA",51.883832,11.32081,"jun","06","1895",54
"HK","HB",51.883832,11.32081,"jun","06","1895",54
"HK","WL",51.883832,11.32081,"jun","06","1895",54
"ZR","ES",51.434345,11.532753,"jun","06","1895",61
"ZR","WL",51.434345,11.532753,"jun","06","1895",61
"ZR","TE",51.425929,11.519468,"jun","06","1895",61
"ZR","HB",51.425929,11.519468,"jun","06","1895",61
"GW","TE",51.190417,11.750763,"jun","06","1895",49
"GW","ES",51.190417,11.750763,"jun","06","1895",49
"GW","HB",51.190417,11.750763,"jun","06","1895",49
"GW","WL",51.190417,11.750763,"jun","06","1895",49
"HA","ES",51.500328,11.926774,"jun","06","1895",47
"HA","TE",51.487351,11.867109,"jun","06","1895",49
"HA","WL",51.487351,11.867109,"jun","06","1895",49
"HA","HB",51.500328,11.926774,"jun","06","1895",47
